# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
8862                   	1.738609481815146e-07	1.269139369766280e-07	3.224417184308873e-07	3.628009259970019e-07	4.645124121578618e-09
8863                   	1.737017777462413e-07	1.268163548303405e-07	3.221773252859223e-07	3.624896027427614e-07	4.640531457658222e-09
8864                   	1.735427516201389e-07	1.267187912540183e-07	3.219154928360291e-07	3.621787724668977e-07	4.635943826629713e-09
8865                   	1.733838724871436e-07	1.266212275403048e-07	3.216449605320846e-07	3.618685310738244e-07	4.631366743035055e-09
8866                   	1.732251316539608e-07	1.265238404407306e-07	3.213745968894068e-07	3.615588585241542e-07	4.626789783003008e-09
8867                   	1.730665385869279e-07	1.264264818888036e-07	3.211107794360911e-07	3.612497297142270e-07	4.622220255318033e-09
8868                   	1.729080910048223e-07	1.263291361716713e-07	3.208494471392804e-07	3.609410020586674e-07	4.617655935585381e-09
8869                   	1.727497937326406e-07	1.262317980267310e-07	3.205803993114494e-07	3.606327602216875e-07	4.613102234455820e-09
8870                   	1.725916351020746e-07	1.261346348434191e-07	3.203104277962911e-07	3.603250371695540e-07	4.608548294433445e-09
8871                   	1.724336257096436e-07	1.260374922070799e-07	3.200475467172676e-07	3.600178007602649e-07	4.604001372335342e-09
8872                   	1.722757597477177e-07	1.259403639109981e-07	3.197868185528350e-07	3.597110081784570e-07	4.599459301644920e-09
8873                   	1.721180410639086e-07	1.258432368774914e-07	3.195179560887335e-07	3.594047438574017e-07	4.594927333292398e-09
8874                   	1.719604573096411e-07	1.257462847420919e-07	3.192491664661581e-07	3.590989992802681e-07	4.590395319353866e-09
8875                   	1.718030209946348e-07	1.256493614877165e-07	3.189868062748145e-07	3.587937073223936e-07	4.585870193829297e-09
8876                   	1.716457292039083e-07	1.255524511093836e-07	3.187270271676103e-07	3.584890084302899e-07	4.581349972154251e-09
8877                   	1.714885820514263e-07	1.254555448225862e-07	3.184583140552871e-07	3.581847965113735e-07	4.576839927182854e-09
8878                   	1.713315701755730e-07	1.253588172923076e-07	3.181899157515756e-07	3.578811237003841e-07	4.572329542904631e-09
8879                   	1.711747062391438e-07	1.252621146461033e-07	3.179288908100966e-07	3.575779658964020e-07	4.567826126821513e-09
8880                   	1.710179873616415e-07	1.251654263673682e-07	3.176695499049195e-07	3.572753263430549e-07	4.563327403265429e-09
8881                   	1.708614172806662e-07	1.250687382334440e-07	3.174018491040776e-07	3.569732029953753e-07	4.558839146114857e-09
8882                   	1.707049840046594e-07	1.249722272589015e-07	3.171349098016156e-07	3.566715056135543e-07	4.554350914085313e-09
8883                   	1.705486948592343e-07	1.248757437221894e-07	3.168731218084668e-07	3.563701888686059e-07	4.549869620368682e-09
8884                   	1.703925548674788e-07	1.247792677680105e-07	3.166153351924446e-07	3.560693515652745e-07	4.545395426820653e-09
8885                   	1.702365567924599e-07	1.246828334561015e-07	3.163524704139438e-07	3.557690378585559e-07	4.540927429026488e-09
8886                   	1.700806998803549e-07	1.245864759170770e-07	3.160865946776818e-07	3.554692502551496e-07	4.536464299330086e-09
8887                   	1.699249833267803e-07	1.244901858561937e-07	3.158231673721590e-07	3.551700233935169e-07	4.532006280206484e-09
8888                   	1.697694087607124e-07	1.243939459930010e-07	3.155619898419875e-07	3.548713397124039e-07	4.527553568534935e-09
8889                   	1.696139764500853e-07	1.242977426119982e-07	3.152997600381376e-07	3.545731437587180e-07	4.523106383196320e-09
8890                   	1.694586846984414e-07	1.242015870054124e-07	3.150367610210775e-07	3.542756173885250e-07	4.518664604152574e-09
8891                   	1.693035329194689e-07	1.241054870875909e-07	3.147739141901584e-07	3.539785605526170e-07	4.514228196998874e-09
8892                   	1.691485233013851e-07	1.240094429201970e-07	3.145127546255417e-07	3.536819484494793e-07	4.509797184845599e-09
8893                   	1.689936547601263e-07	1.239134532922299e-07	3.142508238186450e-07	3.533857963232443e-07	4.505371492144338e-09
8894                   	1.688389300480589e-07	1.238175121632525e-07	3.139895947967937e-07	3.530900610907276e-07	4.500951286689767e-09
8895                   	1.686843482578817e-07	1.237216251802762e-07	3.137282428445549e-07	3.527948374932424e-07	4.496536979035551e-09
8896                   	1.685299074549061e-07	1.236257905077083e-07	3.134664117234194e-07	3.525001066786226e-07	4.492128019721325e-09
8897                   	1.683756111799431e-07	1.235300040376180e-07	3.132056639607615e-07	3.522058262987555e-07	4.487724315141281e-09
8898                   	1.682214581082701e-07	1.234342632835591e-07	3.129450388002548e-07	3.519120549110439e-07	4.483325833397684e-09
8899                   	1.680674483948324e-07	1.233385742973434e-07	3.126839713369679e-07	3.516186912148442e-07	4.478932681997440e-09
8900                   	1.679135775574289e-07	1.232429347721970e-07	3.124234875605751e-07	3.513259759290215e-07	4.474546678938309e-09
8901                   	1.677598496708635e-07	1.231473476493107e-07	3.121630019034188e-07	3.510339017660028e-07	4.470165795601748e-09
8902                   	1.676062719488882e-07	1.230518069031420e-07	3.119024795255977e-07	3.507422473328328e-07	4.465790244915794e-09
8903                   	1.674528418977039e-07	1.229563135501835e-07	3.116428207690275e-07	3.504509476243142e-07	4.461420159441608e-09
8904                   	1.672995606693773e-07	1.228608719340815e-07	3.113833600137529e-07	3.501600414549454e-07	4.457056235416871e-09
8905                   	1.671464216105848e-07	1.227654837947999e-07	3.111235479152410e-07	3.498696664298802e-07	4.452697790659108e-09
8906                   	1.669934192339114e-07	1.226701421729522e-07	3.108639550813293e-07	3.495796901886346e-07	4.448344984143368e-09
8907                   	1.668405591534938e-07	1.225748490744263e-07	3.106049124032644e-07	3.492902239380863e-07	4.443997326003892e-09
8908                   	1.666878394223616e-07	1.224796080403114e-07	3.103457788529926e-07	3.490012224071280e-07	4.439654736641986e-09
8909                   	1.665352651037359e-07	1.223844176168299e-07	3.100866564504688e-07	3.487128347588955e-07	4.435317323340247e-09
8910                   	1.663828331246416e-07	1.222892711082552e-07	3.098278792174788e-07	3.484250110688950e-07	4.430985115640380e-09
8911                   	1.662305392613173e-07	1.221941734532242e-07	3.095691923046970e-07	3.481376829966283e-07	4.426658020773741e-09
8912                   	1.660783837149694e-07	1.220991225312848e-07	3.093109211266292e-07	3.478507744663826e-07	4.422336165788962e-09
8913                   	1.659263647851890e-07	1.220041251854642e-07	3.090530299979194e-07	3.475642174909841e-07	4.418019350687172e-09
8914                   	1.657744891076753e-07	1.219091697957594e-07	3.087950722265657e-07	3.472780275465358e-07	4.413707912136190e-09
8915                   	1.656227510386414e-07	1.218142633320133e-07	3.085373622795975e-07	3.469922475441958e-07	4.409401999112268e-09
8916                   	1.654711542861125e-07	1.217194021114579e-07	3.082792906528312e-07	3.467068952673900e-07	4.405101195257191e-09
8917                   	1.653196960956974e-07	1.216245912856424e-07	3.080214662116416e-07	3.464219913182241e-07	4.400805622233715e-09
8918                   	1.651683729489735e-07	1.215298275017573e-07	3.077646166063338e-07	3.461374664434342e-07	4.396515326999055e-09
8919                   	1.650171868641655e-07	1.214351127366212e-07	3.075072469665462e-07	3.458532822573931e-07	4.392230688791054e-09
8920                   	1.648661377582203e-07	1.213404400470192e-07	3.072505738958065e-07	3.455694408535118e-07	4.387951340525416e-09
8921                   	1.647152242473967e-07	1.212458149804637e-07	3.069937869783577e-07	3.452860281144670e-07	4.383677367398087e-09
8922                   	1.645644511650253e-07	1.211512382215134e-07	3.067370966901928e-07	3.450030884113234e-07	4.379409076458448e-09
8923                   	1.644138196868594e-07	1.210567089872730e-07	3.064806517923709e-07	3.447205741403461e-07	4.375145960978036e-09
8924                   	1.642633262474941e-07	1.209622251070437e-07	3.062244336979133e-07	3.444384358698824e-07	4.370888695667654e-09
8925                   	1.641129725806830e-07	1.208677991312911e-07	3.059678986201712e-07	3.441566492162875e-07	4.366637278019421e-09
8926                   	1.639627559049531e-07	1.207734154748975e-07	3.057124665108502e-07	3.438752587922185e-07	4.362391826095982e-09
8927                   	1.638126744611821e-07	1.206790740636675e-07	3.054561764352652e-07	3.435942384236905e-07	4.358151440263080e-09
8928                   	1.636627284551641e-07	1.205847825381568e-07	3.052011757621558e-07	3.433136097291261e-07	4.353915932326175e-09
8929                   	1.635129171062512e-07	1.204905367553673e-07	3.049459279851546e-07	3.430333514797827e-07	4.349685449325832e-09
8930                   	1.633632421109743e-07	1.203963398833675e-07	3.046904557218132e-07	3.427535360755751e-07	4.345459809216941e-09
8931                   	1.632137001533207e-07	1.203021821700760e-07	3.044354842067415e-07	3.424742767871399e-07	4.341239272773103e-09
8932                   	1.630642930871506e-07	1.202080697777695e-07	3.041805549379630e-07	3.421954141320902e-07	4.337023658136507e-09
8933                   	1.629150214517840e-07	1.201140025204390e-07	3.039254354783565e-07	3.419168552235746e-07	4.332812961095798e-09
8934                   	1.627658894694127e-07	1.200199787564746e-07	3.036710310738755e-07	3.416385951582601e-07	4.328607158889190e-09
8935                   	1.626168910407538e-07	1.199260030416934e-07	3.034170805407326e-07	3.413606824058931e-07	4.324407158129809e-09
8936                   	1.624680300358273e-07	1.198320681532608e-07	3.031629159837549e-07	3.410833025667190e-07	4.320212190217066e-09
8937                   	1.623193054760328e-07	1.197381792369366e-07	3.029086142202748e-07	3.408064743615296e-07	4.316022051134759e-09
8938                   	1.621707150343694e-07	1.196443316500421e-07	3.026552502034602e-07	3.405300799852461e-07	4.311836978541199e-09
8939                   	1.620222569638952e-07	1.195505307775128e-07	3.024012332578310e-07	3.402540627914148e-07	4.307656990172445e-09
8940                   	1.618739374573504e-07	1.194567742091479e-07	3.021477477189877e-07	3.399783335385795e-07	4.303481815340679e-09
8941                   	1.617257543045427e-07	1.193630586290506e-07	3.018950014797585e-07	3.397029090608873e-07	4.299311727828511e-09
8942                   	1.615777047988180e-07	1.192693854123371e-07	3.016421512846944e-07	3.394278472623252e-07	4.295146592791858e-09
8943                   	1.614297882177198e-07	1.191757595792046e-07	3.013890533015433e-07	3.391531230480011e-07	4.290986714674565e-09
8944                   	1.612820047717349e-07	1.190821829669715e-07	3.011362026592462e-07	3.388787223653709e-07	4.286831634539545e-09
8945                   	1.611343536643815e-07	1.189886438824570e-07	3.008856558515948e-07	3.386046688602631e-07	4.282681570493934e-09
8946                   	1.609868354711457e-07	1.188951550110054e-07	3.006339546843151e-07	3.383309476360009e-07	4.278536356479689e-09
8947                   	1.608394510267769e-07	1.188017076731615e-07	3.003827724943114e-07	3.380575788117069e-07	4.274396192142657e-09
8948                   	1.606922046546536e-07	1.187083001003570e-07	3.001324080923091e-07	3.377845398743733e-07	4.270260984214061e-09
8949                   	1.605450959425432e-07	1.186149379273536e-07	2.998812899082015e-07	3.375118859971665e-07	4.266130525657266e-09
8950                   	1.603981211912063e-07	1.185216180697868e-07	2.996309508479855e-07	3.372396303435230e-07	4.262004875766838e-09
8951                   	1.602512855852232e-07	1.184283508451762e-07	2.993805528236886e-07	3.369676937305678e-07	4.257883958205395e-09
8952                   	1.601045847238918e-07	1.183351257205386e-07	2.991306438792740e-07	3.366961250546611e-07	4.253767925231421e-09
8953                   	1.599580147177492e-07	1.182419398468434e-07	2.988803229369053e-07	3.364249801009765e-07	4.249656696704496e-09
8954                   	1.598115773532856e-07	1.181487965696325e-07	2.986300668968255e-07	3.361542260275670e-07	4.245550381959886e-09
8955                   	1.596652709453045e-07	1.180556936617047e-07	2.983808637333800e-07	3.358838555242266e-07	4.241449368333523e-09
8956                   	1.595190956410261e-07	1.179626360536225e-07	2.981312318918816e-07	3.356138364872562e-07	4.237353908789337e-09
8957                   	1.593730558769470e-07	1.178696198823397e-07	2.978820587493381e-07	3.353441726487794e-07	4.233263532655738e-09
8958                   	1.592271495341058e-07	1.177766463552366e-07	2.976328295331534e-07	3.350748260974528e-07	4.229178018629431e-09
8959                   	1.590813754333129e-07	1.176837153655913e-07	2.973837966229480e-07	3.348058188552863e-07	4.225098276467596e-09
8960                   	1.589357360867164e-07	1.175908230093008e-07	2.971352987838523e-07	3.345370920874718e-07	4.221024046113369e-09
8961                   	1.587902329412083e-07	1.174979813829198e-07	2.968862069458224e-07	3.342687321929383e-07	4.216954418903606e-09
8962                   	1.586448586382488e-07	1.174051822208330e-07	2.966379028069575e-07	3.340007679747942e-07	4.212890395606709e-09
8963                   	1.584996162496942e-07	1.173124205224395e-07	2.963894379662612e-07	3.337332225620523e-07	4.208831716923434e-09
8964                   	1.583545071665985e-07	1.172197045841826e-07	2.961415916262832e-07	3.334660741649983e-07	4.204778531397645e-09
8965                   	1.582095310130682e-07	1.171270279524291e-07	2.958941262941754e-07	3.331992377486175e-07	4.200730161651288e-09
